id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8205804824829102
10119,"Horses, not pure-bred",1,Agriculture,0.9195151925086975
10120,Other equine,1,Agriculture,0.08322522044181824
10210,"Bovine, pure-bred",1,Agriculture,0.9456327557563782
10290,"Bovine, not pure-bred",1,Agriculture,0.9456749558448792
10310,"Swine, pure-bred",1,Agriculture,0.9451214671134949
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.2392624169588089
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9457975029945374
10410,Sheep,1,Agriculture,0.7748135328292847
10420,Goats,1,Agriculture,0.9455586075782776
10511,Domestic fowls < 185 g,1,Agriculture,0.8973639607429504
10519,Other poultry < 185 g,1,Agriculture,0.9288948774337769
10591,Domestic fowls > 185 g,1,Agriculture,0.945195734500885
10599,Other poultry > 185 g,1,Agriculture,0.9457558989524841
10600,Non-farm animals,1,Agriculture,0.7579435706138611
20110,Bovine carcasses,1,Agriculture,0.7782049179077148
20120,Bone-in beef,1,Agriculture,0.8368098139762878
20130,Boneless beef,1,Agriculture,0.3748472332954407
20210,"Bovine carcasses, frozen",1,Agriculture,0.41143250465393066
20220,"Bone-in beef, frozen",1,Agriculture,0.4327687621116638
20230,"Boneless beef, frozen",1,Agriculture,0.27395105361938477
20311,Swine carcasses,1,Agriculture,0.9452254772186279
20312,Ham and pork shoulder,1,Agriculture,0.754749596118927
20319,Other pork,1,Agriculture,0.456057071685791
20321,"Swine carcasses, frozen",1,Agriculture,0.6598740816116333
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9449054002761841
20329,"Other pork, frozen",1,Agriculture,0.9071449041366577
20410,Lamb carcasses,1,Agriculture,0.10170407593250275
20421,Sheep carcasses,1,Agriculture,0.2037857174873352
20422,"Mutton, bone-in",1,Agriculture,0.2453744262456894
20423,"Mutton, boneless",1,Agriculture,0.21999143064022064
20430,"Lamb carcasses, frozen",1,Agriculture,0.37012583017349243
20441,"Sheep carcasses, frozen",1,Agriculture,0.39238303899765015
20442,"Mutton, bone-in, frozen",1,Agriculture,0.15623028576374054
20443,"Mutton, boneless, frozen",1,Agriculture,0.14825083315372467
20450,Goat meat,1,Agriculture,0.8707899451255798
20500,Horse meat,1,Agriculture,0.4543953537940979
20610,Bovine offal,1,Agriculture,0.251242995262146
20621,"Bovine tongue, frozen",1,Agriculture,0.6396120190620422
20622,"Bovine livers, frozen",1,Agriculture,0.9042849540710449
20629,"Bovine offal, frozen",1,Agriculture,0.8270639777183533
20630,Swine offal,1,Agriculture,0.519573450088501
20641,"Swine livers, frozen",1,Agriculture,0.44775140285491943
20649,"Swine offal, frozen",1,Agriculture,0.9439247846603394
20680,Sheep and equine offal,1,Agriculture,0.1777489185333252
20690,"Sheep & equine offal, frozen",1,Agriculture,0.3982861042022705
20710,Whole poultry,1,Agriculture,0.8801612854003906
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9434311985969543
20722,"Whole turkey, frozen",1,Agriculture,0.9455574154853821
20723,"Whole duck, frozen",1,Agriculture,0.8907661437988281
20731,"Fatty livers of geese, ducks",1,Agriculture,0.7488048672676086
20739,Other poultry meat,1,Agriculture,0.33794549107551575
20741,"Domestic fowl meat, frozen",1,Agriculture,0.3190422058105469
20742,"Turkey meat, frozen",1,Agriculture,0.6578043699264526
20743,"Duck meat, frozen",1,Agriculture,0.8465027213096619
20750,"Poultry livers, frozen",1,Agriculture,0.08322522044181824
20810,Rabbit meat and offal,1,Agriculture,0.8880159854888916
20820,Frog legs,1,Agriculture,0.08322522044181824
20890,"Meat and offal, nes",1,Agriculture,0.6393358111381531
20900,Pig and poultry fat,1,Agriculture,0.7647936940193176
21011,Cured pork shoulders and ham,1,Agriculture,0.15922127664089203
21012,Cured swine bellies,1,Agriculture,0.5525516867637634
21019,Cured pork,1,Agriculture,0.1383344978094101
21020,Cured beef,1,Agriculture,0.16722804307937622
21090,Cured meat and offal,1,Agriculture,0.6870133876800537
30110,Live ornamental fish,1,Agriculture,0.15761485695838928
30191,Live trout,1,Agriculture,0.8707892298698425
30192,Live eels,1,Agriculture,0.9458283185958862
30193,Live carp,1,Agriculture,0.27265846729278564
30199,Other live fish,1,Agriculture,0.9337545037269592
30211,Trout,1,Agriculture,0.12371844053268433
30212,Salmon,1,Agriculture,0.10340142250061035
30219,"Salmonids, nes",1,Agriculture,0.16828076541423798
30221,Halibut,1,Agriculture,0.13510479032993317
30222,Pollock,1,Agriculture,0.44762158393859863
30223,Sole,1,Agriculture,0.6411439180374146
30229,Flatfish,1,Agriculture,0.33227115869522095
30231,Albacore,1,Agriculture,0.7865095734596252
30232,Yellowfin tuna,1,Agriculture,0.7102540135383606
30233,Bonito,1,Agriculture,0.46519291400909424
30239,"Tuna, nes",1,Agriculture,0.5047972202301025
30240,Herring,1,Agriculture,0.8699638247489929
30250,Cod,1,Agriculture,0.13197457790374756
30261,Sardines,1,Agriculture,0.37466001510620117
30262,Haddock,1,Agriculture,0.12253354489803314
30263,Coalfish,1,Agriculture,0.19176949560642242
30264,Mackerel,1,Agriculture,0.3332856297492981
30265,Shark,1,Agriculture,0.9248528480529785
30266,Eels,1,Agriculture,0.8564853668212891
30269,"Whole fish, nes",1,Agriculture,0.5266976356506348
30270,Fish roes and livers,1,Agriculture,0.2825140953063965
30310,"Pacific salmon, frozen",1,Agriculture,0.21554434299468994
30321,"Trout, frozen",1,Agriculture,0.5782276391983032
