id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8087312579154968
10119,"Horses, not pure-bred",1,Agriculture,0.9795205593109131
10120,Other equine,1,Agriculture,0.0
10210,"Bovine, pure-bred",1,Agriculture,0.9989625811576843
10290,"Bovine, not pure-bred",1,Agriculture,0.9993882775306702
10310,"Swine, pure-bred",1,Agriculture,0.9818743467330933
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.3700661361217499
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9994097948074341
10410,Sheep,1,Agriculture,0.7497694492340088
10420,Goats,1,Agriculture,0.9998468160629272
10511,Domestic fowls < 185 g,1,Agriculture,0.9486627578735352
10519,Other poultry < 185 g,1,Agriculture,0.9806538224220276
10591,Domestic fowls > 185 g,1,Agriculture,0.997118353843689
10599,Other poultry > 185 g,1,Agriculture,0.9976433515548706
10600,Non-farm animals,1,Agriculture,0.782100260257721
20110,Bovine carcasses,1,Agriculture,0.8474558591842651
20120,Bone-in beef,1,Agriculture,0.8977976441383362
20130,Boneless beef,1,Agriculture,0.29189199209213257
20210,"Bovine carcasses, frozen",1,Agriculture,0.7802184224128723
20220,"Bone-in beef, frozen",1,Agriculture,0.1793304681777954
20230,"Boneless beef, frozen",1,Agriculture,0.24542336165905
20311,Swine carcasses,1,Agriculture,0.9991058111190796
20312,Ham and pork shoulder,1,Agriculture,0.7013886570930481
20319,Other pork,1,Agriculture,0.4135355055332184
20321,"Swine carcasses, frozen",1,Agriculture,0.603376567363739
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.8714401721954346
20329,"Other pork, frozen",1,Agriculture,0.919299304485321
20410,Lamb carcasses,1,Agriculture,0.03250886872410774
20421,Sheep carcasses,1,Agriculture,0.22181794047355652
20422,"Mutton, bone-in",1,Agriculture,0.20201744139194489
20423,"Mutton, boneless",1,Agriculture,0.11122068017721176
20430,"Lamb carcasses, frozen",1,Agriculture,0.48641833662986755
20441,"Sheep carcasses, frozen",1,Agriculture,0.7995244264602661
20442,"Mutton, bone-in, frozen",1,Agriculture,0.11515443027019501
20443,"Mutton, boneless, frozen",1,Agriculture,0.08004061132669449
20450,Goat meat,1,Agriculture,0.9443640112876892
20500,Horse meat,1,Agriculture,0.39382487535476685
20610,Bovine offal,1,Agriculture,0.15561455488204956
20621,"Bovine tongue, frozen",1,Agriculture,0.6876362562179565
20622,"Bovine livers, frozen",1,Agriculture,0.9655722379684448
20629,"Bovine offal, frozen",1,Agriculture,0.8287498354911804
20630,Swine offal,1,Agriculture,0.5042950510978699
20641,"Swine livers, frozen",1,Agriculture,0.5959551930427551
20649,"Swine offal, frozen",1,Agriculture,0.9892327785491943
20680,Sheep and equine offal,1,Agriculture,0.23055613040924072
20690,"Sheep & equine offal, frozen",1,Agriculture,0.6225818991661072
20710,Whole poultry,1,Agriculture,0.885895848274231
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9951210618019104
20722,"Whole turkey, frozen",1,Agriculture,0.9986550211906433
20723,"Whole duck, frozen",1,Agriculture,0.8205907940864563
20731,"Fatty livers of geese, ducks",1,Agriculture,0.5991197228431702
20739,Other poultry meat,1,Agriculture,0.3737272024154663
20741,"Domestic fowl meat, frozen",1,Agriculture,0.27479711174964905
20742,"Turkey meat, frozen",1,Agriculture,0.7139226794242859
20743,"Duck meat, frozen",1,Agriculture,0.7789291739463806
20750,"Poultry livers, frozen",1,Agriculture,0.0
20810,Rabbit meat and offal,1,Agriculture,0.9525858759880066
20820,Frog legs,1,Agriculture,0.0
20890,"Meat and offal, nes",1,Agriculture,0.6118956208229065
20900,Pig and poultry fat,1,Agriculture,0.6910085678100586
21011,Cured pork shoulders and ham,1,Agriculture,0.07193255424499512
21012,Cured swine bellies,1,Agriculture,0.40194573998451233
21019,Cured pork,1,Agriculture,0.06425382941961288
21020,Cured beef,1,Agriculture,0.1355285942554474
21090,Cured meat and offal,1,Agriculture,0.646436333656311
30110,Live ornamental fish,1,Agriculture,0.10465645045042038
30191,Live trout,1,Agriculture,0.9104222059249878
30192,Live eels,1,Agriculture,0.9996052384376526
30193,Live carp,1,Agriculture,0.14897894859313965
30199,Other live fish,1,Agriculture,0.9887006878852844
30211,Trout,1,Agriculture,0.11173587292432785
30212,Salmon,1,Agriculture,0.02821137197315693
30219,"Salmonids, nes",1,Agriculture,0.16941896080970764
30221,Halibut,1,Agriculture,0.14753611385822296
30222,Pollock,1,Agriculture,0.8454347252845764
30223,Sole,1,Agriculture,0.7734976410865784
30229,Flatfish,1,Agriculture,0.5116364359855652
30231,Albacore,1,Agriculture,0.8494185209274292
30232,Yellowfin tuna,1,Agriculture,0.6615626215934753
30233,Bonito,1,Agriculture,0.15232279896736145
30239,"Tuna, nes",1,Agriculture,0.5856605172157288
30240,Herring,1,Agriculture,0.5417219400405884
30250,Cod,1,Agriculture,0.0575033538043499
30261,Sardines,1,Agriculture,0.3292880654335022
30262,Haddock,1,Agriculture,0.05468291789293289
30263,Coalfish,1,Agriculture,0.21654929220676422
30264,Mackerel,1,Agriculture,0.4236476719379425
30265,Shark,1,Agriculture,0.9715112447738647
30266,Eels,1,Agriculture,0.9240646362304688
30269,"Whole fish, nes",1,Agriculture,0.5695884227752686
30270,Fish roes and livers,1,Agriculture,0.2247905284166336
30310,"Pacific salmon, frozen",1,Agriculture,0.14729200303554535
30321,"Trout, frozen",1,Agriculture,0.9489257335662842
30322,"Atlantic salmon, frozen",1,Agriculture,0.2828476130962372
30329,"Salmonids, frozen, nes",1,Agriculture,0.5191937685012817
30331,"Halibut, frozen",1,Agriculture,0.4792275130748749
30332,"Plaice, frozen",1,Agriculture,0.18849819898605347
30333,"Sole, frozen",1,Agriculture,0.11795834451913834
30339,"Flatfish, frozen",1,Agriculture,0.6113605499267578
30341,"Albacore, frozen",1,Agriculture,0.4367126524448395
30342,"Yellowfin tuna, frozen",1,Agriculture,0.9946677088737488
30343,"Bonito, frozen",1,Agriculture,0.9999751448631287
30349,"Tuna, frozen, nes",1,Agriculture,0.9519020915031433
30350,"Herring, frozen",1,Agriculture,0.9657904505729675
30360,"Cod, frozen",1,Agriculture,0.09196241199970245
30371,"Sardines, frozen",1,Agriculture,0.37770962715148926
30372,"Haddock, frozen",1,Agriculture,0.029614374041557312
30373,"Pollock, frozen",1,Agriculture,0.2944706380367279
30374,"Mackerel, frozen",1,Agriculture,0.057073693722486496
30375,"Sharks, frozen",1,Agriculture,0.05514867231249809
30376,"Eels, frozen",1,Agriculture,0.6190080046653748
30377,"Sea bass, frozen",1,Agriculture,0.7246065735816956
30378,"Hake, frozen",1,Agriculture,0.36031097173690796
30379,"Whole fish, frozen, nes",1,Agriculture,0.4081719219684601
30380,"Fish roes & livers, frozen",1,Agriculture,0.09266981482505798
30410,"Fish meat, not liver or roe",1,Agriculture,0.19831496477127075
30420,"Fish fillets, frozen",1,Agriculture,0.11028744280338287
30490,"Other fish meat, frozen",1,Agriculture,0.12625589966773987
30510,"Fish flours, meals, and pellets",1,Agriculture,0.887835681438446
30520,Dried/smoked/salted livers and roes,1,Agriculture,0.4741853177547455
30530,Dried/salted fish fillets,1,Agriculture,0.14351487159729004
30541,Smoked salmon,1,Agriculture,0.44835561513900757
30542,Smoked herrings,1,Agriculture,0.17091499269008636
30549,Other smoked fish,1,Agriculture,0.1224684938788414
30551,Dried cod,1,Agriculture,0.07848135381937027
