id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8197016716003418
10119,"Horses, not pure-bred",1,Agriculture,0.9194386005401611
10120,Other equine,1,Agriculture,0.06508466601371765
10210,"Bovine, pure-bred",1,Agriculture,0.9472945928573608
10290,"Bovine, not pure-bred",1,Agriculture,0.9473757743835449
10310,"Swine, pure-bred",1,Agriculture,0.9463145732879639
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.24694037437438965
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9476107358932495
10410,Sheep,1,Agriculture,0.7737616300582886
10420,Goats,1,Agriculture,0.9471524953842163
10511,Domestic fowls < 185 g,1,Agriculture,0.897037923336029
10519,Other poultry < 185 g,1,Agriculture,0.9289542436599731
10591,Domestic fowls > 185 g,1,Agriculture,0.9464569091796875
10599,Other poultry > 185 g,1,Agriculture,0.9475309252738953
10600,Non-farm animals,1,Agriculture,0.7568504214286804
20110,Bovine carcasses,1,Agriculture,0.7771626114845276
20120,Bone-in beef,1,Agriculture,0.8360172510147095
20130,Boneless beef,1,Agriculture,0.3782077431678772
20210,"Bovine carcasses, frozen",1,Agriculture,0.41379010677337646
20220,"Bone-in beef, frozen",1,Agriculture,0.43456530570983887
20230,"Boneless beef, frozen",1,Agriculture,0.2804167866706848
20311,Swine carcasses,1,Agriculture,0.9465140104293823
20312,Ham and pork shoulder,1,Agriculture,0.7536499500274658
20319,Other pork,1,Agriculture,0.457258939743042
20321,"Swine carcasses, frozen",1,Agriculture,0.6580001711845398
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9459004402160645
20329,"Other pork, frozen",1,Agriculture,0.9069194197654724
20410,Lamb carcasses,1,Agriculture,0.08689757436513901
20421,Sheep carcasses,1,Agriculture,0.20730897784233093
20422,"Mutton, bone-in",1,Agriculture,0.2528325915336609
20423,"Mutton, boneless",1,Agriculture,0.2264009416103363
20430,"Lamb carcasses, frozen",1,Agriculture,0.3736199736595154
20441,"Sheep carcasses, frozen",1,Agriculture,0.395255982875824
20442,"Mutton, bone-in, frozen",1,Agriculture,0.15124699473381042
20443,"Mutton, boneless, frozen",1,Agriculture,0.14183339476585388
20450,Goat meat,1,Agriculture,0.8702283501625061
20500,Horse meat,1,Agriculture,0.4556390643119812
20610,Bovine offal,1,Agriculture,0.25849270820617676
20621,"Bovine tongue, frozen",1,Agriculture,0.6378976702690125
20622,"Bovine livers, frozen",1,Agriculture,0.9040292501449585
20629,"Bovine offal, frozen",1,Agriculture,0.8262178897857666
20630,Swine offal,1,Agriculture,0.5192345380783081
20641,"Swine livers, frozen",1,Agriculture,0.4491633176803589
20649,"Swine offal, frozen",1,Agriculture,0.9444519877433777
20680,Sheep and equine offal,1,Agriculture,0.1766231656074524
20690,"Sheep & equine offal, frozen",1,Agriculture,0.4009977877140045
20710,Whole poultry,1,Agriculture,0.8796767592430115
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9439748525619507
20722,"Whole turkey, frozen",1,Agriculture,0.9471502304077148
20723,"Whole duck, frozen",1,Agriculture,0.8903767466545105
20731,"Fatty livers of geese, ducks",1,Agriculture,0.7476938962936401
20739,Other poultry meat,1,Agriculture,0.34237802028656006
20741,"Domestic fowl meat, frozen",1,Agriculture,0.3240506052970886
20742,"Turkey meat, frozen",1,Agriculture,0.6559463143348694
20743,"Duck meat, frozen",1,Agriculture,0.8457688093185425
20750,"Poultry livers, frozen",1,Agriculture,0.06508466601371765
20810,Rabbit meat and offal,1,Agriculture,0.8876011371612549
20820,Frog legs,1,Agriculture,0.06508466601371765
20890,"Meat and offal, nes",1,Agriculture,0.6376236081123352
20900,Pig and poultry fat,1,Agriculture,0.7637160420417786
21011,Cured pork shoulders and ham,1,Agriculture,0.15477505326271057
21012,Cured swine bellies,1,Agriculture,0.551645815372467
21019,Cured pork,1,Agriculture,0.13013264536857605
21020,Cured beef,1,Agriculture,0.16421827673912048
21090,Cured meat and offal,1,Agriculture,0.685278058052063
30110,Live ornamental fish,1,Agriculture,0.15288026630878448
30191,Live trout,1,Agriculture,0.8702276349067688
30192,Live eels,1,Agriculture,0.9476698040962219
30193,Live carp,1,Agriculture,0.2791678309440613
30199,Other live fish,1,Agriculture,0.9338876008987427
30211,Trout,1,Agriculture,0.11288303136825562
30212,Salmon,1,Agriculture,0.08890126645565033
30219,"Salmonids, nes",1,Agriculture,0.16545961797237396
30221,Halibut,1,Agriculture,0.12632137537002563
30222,Pollock,1,Agriculture,0.4490368962287903
30223,Sole,1,Agriculture,0.6394171118736267
30229,Flatfish,1,Agriculture,0.33687448501586914
30231,Albacore,1,Agriculture,0.7854928970336914
30232,Yellowfin tuna,1,Agriculture,0.7090990543365479
30233,Bonito,1,Agriculture,0.4661661386489868
30239,"Tuna, nes",1,Agriculture,0.50480717420578
30240,Herring,1,Agriculture,0.8693957924842834
30250,Cod,1,Agriculture,0.12262730300426483
30261,Sardines,1,Agriculture,0.3780258297920227
30262,Haddock,1,Agriculture,0.1114845722913742
30263,Coalfish,1,Agriculture,0.19314754009246826
30264,Mackerel,1,Agriculture,0.3378583788871765
30265,Shark,1,Agriculture,0.9248526096343994
30266,Eels,1,Agriculture,0.8558176755905151
30269,"Whole fish, nes",1,Agriculture,0.526192307472229
30270,Fish roes and livers,1,Agriculture,0.28869324922561646
30310,"Pacific salmon, frozen",1,Agriculture,0.2211633026599884
30321,"Trout, frozen",1,Agriculture,0.5770628452301025
30322,"Atlantic salmon, frozen",1,Agriculture,0.3190954327583313
30329,"Salmonids, frozen, nes",1,Agriculture,0.5229626893997192
30331,"Halibut, frozen",1,Agriculture,0.10787710547447205
30332,"Plaice, frozen",1,Agriculture,0.38804107904434204
30333,"Sole, frozen",1,Agriculture,0.20406122505664825
30339,"Flatfish, frozen",1,Agriculture,0.45301181077957153
30341,"Albacore, frozen",1,Agriculture,0.443927526473999
30342,"Yellowfin tuna, frozen",1,Agriculture,0.9434160590171814
30343,"Bonito, frozen",1,Agriculture,0.9476423859596252
30349,"Tuna, frozen, nes",1,Agriculture,0.6619152426719666
30350,"Herring, frozen",1,Agriculture,0.9009233713150024
30360,"Cod, frozen",1,Agriculture,0.09181687980890274
30371,"Sardines, frozen",1,Agriculture,0.4402090907096863
30372,"Haddock, frozen",1,Agriculture,0.12698587775230408
30373,"Pollock, frozen",1,Agriculture,0.3914508819580078
30374,"Mackerel, frozen",1,Agriculture,0.17069111764431
30375,"Sharks, frozen",1,Agriculture,0.11957642436027527
30376,"Eels, frozen",1,Agriculture,0.20695839822292328
30377,"Sea bass, frozen",1,Agriculture,0.9035199880599976
30378,"Hake, frozen",1,Agriculture,0.26719897985458374
30379,"Whole fish, frozen, nes",1,Agriculture,0.38540154695510864
30380,"Fish roes & livers, frozen",1,Agriculture,0.14514486491680145
30410,"Fish meat, not liver or roe",1,Agriculture,0.27045929431915283
30420,"Fish fillets, frozen",1,Agriculture,0.18060985207557678
30490,"Other fish meat, frozen",1,Agriculture,0.1647128015756607
30510,"Fish flours, meals, and pellets",1,Agriculture,0.8967109322547913
30520,Dried/smoked/salted livers and roes,1,Agriculture,0.3356277346611023
30530,Dried/salted fish fillets,1,Agriculture,0.16656562685966492
30541,Smoked salmon,1,Agriculture,0.371762752532959
30542,Smoked herrings,1,Agriculture,0.14935743808746338
30549,Other smoked fish,1,Agriculture,0.14438143372535706
30551,Dried cod,1,Agriculture,0.12439054995775223
30559,"Dried fish, not cod",1,Agriculture,0.12577807903289795
