id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8218756914138794
10119,"Horses, not pure-bred",1,Agriculture,0.9201787114143372
10120,Other equine,1,Agriculture,0.07737819850444794
10210,"Bovine, pure-bred",1,Agriculture,0.9466015100479126
10290,"Bovine, not pure-bred",1,Agriculture,0.9466696381568909
10310,"Swine, pure-bred",1,Agriculture,0.9457783102989197
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.24424725770950317
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9468669295310974
10410,Sheep,1,Agriculture,0.7754292488098145
10420,Goats,1,Agriculture,0.9464821815490723
10511,Domestic fowls < 185 g,1,Agriculture,0.8983856439590454
10519,Other poultry < 185 g,1,Agriculture,0.929388701915741
10591,Domestic fowls > 185 g,1,Agriculture,0.9458978176116943
10599,Other poultry > 185 g,1,Agriculture,0.9467998743057251
10600,Non-farm animals,1,Agriculture,0.7581334114074707
20110,Bovine carcasses,1,Agriculture,0.7788944244384766
20120,Bone-in beef,1,Agriculture,0.838187575340271
20130,Boneless beef,1,Agriculture,0.37579840421676636
20210,"Bovine carcasses, frozen",1,Agriculture,0.411612868309021
20220,"Bone-in beef, frozen",1,Agriculture,0.4327215552330017
20230,"Boneless beef, frozen",1,Agriculture,0.2780531942844391
20311,Swine carcasses,1,Agriculture,0.9459457993507385
20312,Ham and pork shoulder,1,Agriculture,0.7548477649688721
20319,Other pork,1,Agriculture,0.4556181728839874
20321,"Swine carcasses, frozen",1,Agriculture,0.6572626233100891
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9454300403594971
20329,"Other pork, frozen",1,Agriculture,0.9080185294151306
20410,Lamb carcasses,1,Agriculture,0.09689761698246002
20421,Sheep carcasses,1,Agriculture,0.2060774564743042
20422,"Mutton, bone-in",1,Agriculture,0.2502785921096802
20423,"Mutton, boneless",1,Agriculture,0.22351279854774475
20430,"Lamb carcasses, frozen",1,Agriculture,0.371191143989563
20441,"Sheep carcasses, frozen",1,Agriculture,0.39286500215530396
20442,"Mutton, bone-in, frozen",1,Agriculture,0.1550109088420868
20443,"Mutton, boneless, frozen",1,Agriculture,0.14646878838539124
20450,Goat meat,1,Agriculture,0.8720910549163818
20500,Horse meat,1,Agriculture,0.45398956537246704
20610,Bovine offal,1,Agriculture,0.25598761439323425
20621,"Bovine tongue, frozen",1,Agriculture,0.6371586322784424
20622,"Bovine livers, frozen",1,Agriculture,0.9052042365074158
20629,"Bovine offal, frozen",1,Agriculture,0.8284018039703369
20630,Swine offal,1,Agriculture,0.5172469615936279
20641,"Swine livers, frozen",1,Agriculture,0.4474698603153229
20649,"Swine offal, frozen",1,Agriculture,0.9439329504966736
20680,Sheep and equine offal,1,Agriculture,0.1780914068222046
20690,"Sheep & equine offal, frozen",1,Agriculture,0.39859336614608765
20710,Whole poultry,1,Agriculture,0.8813849091529846
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9433996677398682
20722,"Whole turkey, frozen",1,Agriculture,0.9464803338050842
20723,"Whole duck, frozen",1,Agriculture,0.8918742537498474
20731,"Fatty livers of geese, ducks",1,Agriculture,0.7487229108810425
20739,Other poultry meat,1,Agriculture,0.3398856818675995
20741,"Domestic fowl meat, frozen",1,Agriculture,0.32168957591056824
20742,"Turkey meat, frozen",1,Agriculture,0.6552153825759888
20743,"Duck meat, frozen",1,Agriculture,0.8478924036026001
20750,"Poultry livers, frozen",1,Agriculture,0.07737819850444794
20810,Rabbit meat and offal,1,Agriculture,0.8891568183898926
20820,Frog legs,1,Agriculture,0.07737819850444794
20890,"Meat and offal, nes",1,Agriculture,0.636883556842804
20900,Pig and poultry fat,1,Agriculture,0.7651681900024414
21011,Cured pork shoulders and ham,1,Agriculture,0.15821535885334015
21012,Cured swine bellies,1,Agriculture,0.5491839051246643
21019,Cured pork,1,Agriculture,0.13586843013763428
21020,Cured beef,1,Agriculture,0.16679970920085907
21090,Cured meat and offal,1,Agriculture,0.6843045353889465
30110,Live ornamental fish,1,Agriculture,0.15649420022964478
30191,Live trout,1,Agriculture,0.8720903396606445
30192,Live eels,1,Agriculture,0.9469164609909058
30193,Live carp,1,Agriculture,0.2767984867095947
30199,Other live fish,1,Agriculture,0.9341528415679932
30211,Trout,1,Agriculture,0.12028004229068756
30212,Salmon,1,Agriculture,0.09869585931301117
30219,"Salmonids, nes",1,Agriculture,0.16792896389961243
30221,Halibut,1,Agriculture,0.13242004811763763
30222,Pollock,1,Agriculture,0.4473423957824707
30223,Sole,1,Agriculture,0.6386833786964417
30229,Flatfish,1,Agriculture,0.33443066477775574
30231,Albacore,1,Agriculture,0.7873638272285461
30232,Yellowfin tuna,1,Agriculture,0.7086977362632751
30233,Bonito,1,Agriculture,0.4645577669143677
30239,"Tuna, nes",1,Agriculture,0.5030210018157959
30240,Herring,1,Agriculture,0.8712706565856934
30250,Cod,1,Agriculture,0.12907995283603668
