id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8191500306129456
10119,"Horses, not pure-bred",1,Agriculture,0.9231197834014893
10120,Other equine,1,Agriculture,0.06261886656284332
10210,"Bovine, pure-bred",1,Agriculture,0.9476377367973328
10290,"Bovine, not pure-bred",1,Agriculture,0.9476870894432068
10310,"Swine, pure-bred",1,Agriculture,0.9470409750938416
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.24812564253807068
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9478300213813782
10410,Sheep,1,Agriculture,0.7714343070983887
10420,Goats,1,Agriculture,0.9475511312484741
10511,Domestic fowls < 185 g,1,Agriculture,0.8997186422348022
10519,Other poultry < 185 g,1,Agriculture,0.9323679208755493
10591,Domestic fowls > 185 g,1,Agriculture,0.9471275210380554
10599,Other poultry > 185 g,1,Agriculture,0.9477814435958862
10600,Non-farm animals,1,Agriculture,0.7538924217224121
20110,Bovine carcasses,1,Agriculture,0.7749634981155396
20120,Bone-in beef,1,Agriculture,0.8361204862594604
20130,Boneless beef,1,Agriculture,0.3799857199192047
20210,"Bovine carcasses, frozen",1,Agriculture,0.4152931272983551
20220,"Bone-in beef, frozen",1,Agriculture,0.43584734201431274
20230,"Boneless beef, frozen",1,Agriculture,0.28204891085624695
20311,Swine carcasses,1,Agriculture,0.947162389755249
20312,Ham and pork shoulder,1,Agriculture,0.7505738735198975
20319,Other pork,1,Agriculture,0.4582565426826477
20321,"Swine carcasses, frozen",1,Agriculture,0.6539396643638611
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9467886090278625
20329,"Other pork, frozen",1,Agriculture,0.9100377559661865
20410,Lamb carcasses,1,Agriculture,0.0851144790649414
20421,Sheep carcasses,1,Agriculture,0.20794770121574402
20422,"Mutton, bone-in",1,Agriculture,0.2541140019893646
20423,"Mutton, boneless",1,Agriculture,0.22723844647407532
20430,"Lamb carcasses, frozen",1,Agriculture,0.37542256712913513
20441,"Sheep carcasses, frozen",1,Agriculture,0.3969198167324066
20442,"Mutton, bone-in, frozen",1,Agriculture,0.15101686120033264
20443,"Mutton, boneless, frozen",1,Agriculture,0.1414155662059784
20450,Goat meat,1,Agriculture,0.8717510104179382
20500,Horse meat,1,Agriculture,0.45665833353996277
20610,Bovine offal,1,Agriculture,0.25985923409461975
20621,"Bovine tongue, frozen",1,Agriculture,0.6344767212867737
20622,"Bovine livers, frozen",1,Agriculture,0.9070190191268921
20629,"Bovine offal, frozen",1,Agriculture,0.8259261846542358
20630,Swine offal,1,Agriculture,0.5192772746086121
20641,"Swine livers, frozen",1,Agriculture,0.45026713609695435
20649,"Swine offal, frozen",1,Agriculture,0.9457955360412598
20680,Sheep and equine offal,1,Agriculture,0.17683853209018707
20690,"Sheep & equine offal, frozen",1,Agriculture,0.4026157557964325
20710,Whole poultry,1,Agriculture,0.8816028833389282
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9453116655349731
20722,"Whole turkey, frozen",1,Agriculture,0.9475497603416443
20723,"Whole duck, frozen",1,Agriculture,0.8927658200263977
20731,"Fatty livers of geese, ducks",1,Agriculture,0.7443990707397461
20739,Other poultry meat,1,Agriculture,0.34427499771118164
20741,"Domestic fowl meat, frozen",1,Agriculture,0.325936883687973
20742,"Turkey meat, frozen",1,Agriculture,0.6519510746002197
20743,"Duck meat, frozen",1,Agriculture,0.8462702035903931
20750,"Poultry livers, frozen",1,Agriculture,0.06261886656284332
20810,Rabbit meat and offal,1,Agriculture,0.8898694515228271
20820,Frog legs,1,Agriculture,0.06261886656284332
20890,"Meat and offal, nes",1,Agriculture,0.6342114210128784
20900,Pig and poultry fat,1,Agriculture,0.7610127925872803
21011,Cured pork shoulders and ham,1,Agriculture,0.15461210906505585
21012,Cured swine bellies,1,Agriculture,0.5509258508682251
21019,Cured pork,1,Agriculture,0.1294635534286499
21020,Cured beef,1,Agriculture,0.16422662138938904
21090,Cured meat and offal,1,Agriculture,0.680352509021759
30110,Live ornamental fish,1,Agriculture,0.15268144011497498
30191,Live trout,1,Agriculture,0.8717501759529114
30192,Live eels,1,Agriculture,0.9478659629821777
30193,Live carp,1,Agriculture,0.28078752756118774
30199,Other live fish,1,Agriculture,0.9369308948516846
30211,Trout,1,Agriculture,0.11180569231510162
30212,Salmon,1,Agriculture,0.08717671036720276
30219,"Salmonids, nes",1,Agriculture,0.16548967361450195
30221,Halibut,1,Agriculture,0.12556596100330353
30222,Pollock,1,Agriculture,0.4501423239707947
30223,Sole,1,Agriculture,0.6359477639198303
30229,Flatfish,1,Agriculture,0.3387737572193146
30231,Albacore,1,Agriculture,0.783609926700592
30232,Yellowfin tuna,1,Agriculture,0.7044147253036499
30233,Bonito,1,Agriculture,0.4670412242412567
30239,"Tuna, nes",1,Agriculture,0.5050912499427795
30240,Herring,1,Agriculture,0.870883047580719
30250,Cod,1,Agriculture,0.12178625166416168
30261,Sardines,1,Agriculture,0.379804790019989
30262,Haddock,1,Agriculture,0.11037205159664154
30263,Coalfish,1,Agriculture,0.19360846281051636
30264,Mackerel,1,Agriculture,0.3397574722766876
30265,Shark,1,Agriculture,0.9285703897476196
30266,Eels,1,Agriculture,0.8567346334457397
30269,"Whole fish, nes",1,Agriculture,0.5261152982711792
30270,Fish roes and livers,1,Agriculture,0.2904004752635956
30310,"Pacific salmon, frozen",1,Agriculture,0.22195018827915192
30321,"Trout, frozen",1,Agriculture,0.5755612850189209
30322,"Atlantic salmon, frozen",1,Agriculture,0.3209696412086487
30329,"Salmonids, frozen, nes",1,Agriculture,0.522941529750824
30331,"Halibut, frozen",1,Agriculture,0.10667255520820618
30332,"Plaice, frozen",1,Agriculture,0.3897573947906494
30333,"Sole, frozen",1,Agriculture,0.20466205477714539
30339,"Flatfish, frozen",1,Agriculture,0.45406574010849
30341,"Albacore, frozen",1,Agriculture,0.44509729743003845
30342,"Yellowfin tuna, frozen",1,Agriculture,0.9449464678764343
30343,"Bonito, frozen",1,Agriculture,0.9478492736816406
30349,"Tuna, frozen, nes",1,Agriculture,0.6577303409576416
30350,"Herring, frozen",1,Agriculture,0.9037753939628601
30360,"Cod, frozen",1,Agriculture,0.09017618000507355
30371,"Sardines, frozen",1,Agriculture,0.44142434000968933
30372,"Haddock, frozen",1,Agriculture,0.1262456625699997
30373,"Pollock, frozen",1,Agriculture,0.3931431174278259
30374,"Mackerel, frozen",1,Agriculture,0.1708100438117981
30375,"Sharks, frozen",1,Agriculture,0.11866296827793121
30376,"Eels, frozen",1,Agriculture,0.20759308338165283
30377,"Sea bass, frozen",1,Agriculture,0.9064871072769165
30378,"Hake, frozen",1,Agriculture,0.2686830163002014
30379,"Whole fish, frozen, nes",1,Agriculture,0.38713550567626953
30380,"Fish roes & livers, frozen",1,Agriculture,0.1447945386171341
30410,"Fish meat, not liver or roe",1,Agriculture,0.27198317646980286
30420,"Fish fillets, frozen",1,Agriculture,0.18088755011558533
30490,"Other fish meat, frozen",1,Agriculture,0.16472980380058289
30510,"Fish flours, meals, and pellets",1,Agriculture,0.8993773460388184
30520,Dried/smoked/salted livers and roes,1,Agriculture,0.33752673864364624
30530,Dried/salted fish fillets,1,Agriculture,0.16661471128463745
30541,Smoked salmon,1,Agriculture,0.3735746741294861
30542,Smoked herrings,1,Agriculture,0.1490907222032547
30549,Other smoked fish,1,Agriculture,0.14401565492153168
30551,Dried cod,1,Agriculture,0.12359066307544708
30559,"Dried fish, not cod",1,Agriculture,0.12501026690006256
30561,Salted herrings,1,Agriculture,0.3073519766330719
30562,Salted cod,1,Agriculture,0.11280408501625061
30563,Salted anchovies,1,Agriculture,0.11470374464988708
30569,"Salted fish, nes",1,Agriculture,0.08421477675437927
30611,"Crawfish, frozen",1,Agriculture,0.2449387013912201
30612,"Lobsters, frozen",1,Agriculture,0.45214301347732544
