id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8212987184524536
10119,"Horses, not pure-bred",1,Agriculture,0.9186906814575195
10120,Other equine,1,Agriculture,0.08109107613563538
10210,"Bovine, pure-bred",1,Agriculture,0.9466143846511841
10290,"Bovine, not pure-bred",1,Agriculture,0.9467208385467529
10310,"Swine, pure-bred",1,Agriculture,0.9453277587890625
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.24047166109085083
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9470293521881104
10410,Sheep,1,Agriculture,0.7753627300262451
10420,Goats,1,Agriculture,0.9464278221130371
10511,Domestic fowls < 185 g,1,Agriculture,0.8970831632614136
10519,Other poultry < 185 g,1,Agriculture,0.9278246164321899
10591,Domestic fowls > 185 g,1,Agriculture,0.9455145597457886
10599,Other poultry > 185 g,1,Agriculture,0.9469244480133057
10600,Non-farm animals,1,Agriculture,0.758272647857666
20110,Bovine carcasses,1,Agriculture,0.7787878513336182
20120,Bone-in beef,1,Agriculture,0.8374447822570801
20130,Boneless beef,1,Agriculture,0.377710223197937
20210,"Bovine carcasses, frozen",1,Agriculture,0.41382578015327454
20220,"Bone-in beef, frozen",1,Agriculture,0.43470311164855957
20230,"Boneless beef, frozen",1,Agriculture,0.2760781943798065
20311,Swine carcasses,1,Agriculture,0.945589542388916
20312,Ham and pork shoulder,1,Agriculture,0.7550270557403564
20319,Other pork,1,Agriculture,0.4573339819908142
20321,"Swine carcasses, frozen",1,Agriculture,0.6587812900543213
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9447839260101318
20329,"Other pork, frozen",1,Agriculture,0.9066331386566162
20410,Lamb carcasses,1,Agriculture,0.09698429703712463
20421,Sheep carcasses,1,Agriculture,0.20371997356414795
20422,"Mutton, bone-in",1,Agriculture,0.24676933884620667
20423,"Mutton, boneless",1,Agriculture,0.22054950892925262
20430,"Lamb carcasses, frozen",1,Agriculture,0.3730204105377197
20441,"Sheep carcasses, frozen",1,Agriculture,0.3950706422328949
20442,"Mutton, bone-in, frozen",1,Agriculture,0.15394209325313568
20443,"Mutton, boneless, frozen",1,Agriculture,0.14553385972976685
20450,Goat meat,1,Agriculture,0.8710236549377441
20500,Horse meat,1,Agriculture,0.4557245671749115
20610,Bovine offal,1,Agriculture,0.2528066039085388
20621,"Bovine tongue, frozen",1,Agriculture,0.6389884948730469
20622,"Bovine livers, frozen",1,Agriculture,0.9038429260253906
20629,"Bovine offal, frozen",1,Agriculture,0.827757716178894
20630,Swine offal,1,Agriculture,0.519095778465271
20641,"Swine livers, frozen",1,Agriculture,0.4492814838886261
20649,"Swine offal, frozen",1,Agriculture,0.9428813457489014
20680,Sheep and equine offal,1,Agriculture,0.17653776705265045
20690,"Sheep & equine offal, frozen",1,Agriculture,0.4008941054344177
20710,Whole poultry,1,Agriculture,0.8802329301834106
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9422464370727539
20722,"Whole turkey, frozen",1,Agriculture,0.9464248418807983
20723,"Whole duck, frozen",1,Agriculture,0.8906288146972656
20731,"Fatty livers of geese, ducks",1,Agriculture,0.748977780342102
20739,Other poultry meat,1,Agriculture,0.340880811214447
20741,"Domestic fowl meat, frozen",1,Agriculture,0.32186073064804077
20742,"Turkey meat, frozen",1,Agriculture,0.6567652225494385
20743,"Duck meat, frozen",1,Agriculture,0.8470540046691895
20750,"Poultry livers, frozen",1,Agriculture,0.08109107613563538
20810,Rabbit meat and offal,1,Agriculture,0.8879354000091553
20820,Frog legs,1,Agriculture,0.08109107613563538
20890,"Meat and offal, nes",1,Agriculture,0.638717770576477
20900,Pig and poultry fat,1,Agriculture,0.7652226686477661
21011,Cured pork shoulders and ham,1,Agriculture,0.1570896953344345
21012,Cured swine bellies,1,Agriculture,0.552491307258606
