id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8213233351707458
10119,"Horses, not pure-bred",1,Agriculture,0.9233546853065491
10120,Other equine,1,Agriculture,0.07906495034694672
10210,"Bovine, pure-bred",1,Agriculture,0.9474097490310669
10290,"Bovine, not pure-bred",1,Agriculture,0.9475011229515076
10310,"Swine, pure-bred",1,Agriculture,0.9463054537773132
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.2466684877872467
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9477657675743103
10410,Sheep,1,Agriculture,0.7737615704536438
10420,Goats,1,Agriculture,0.9472495913505554
10511,Domestic fowls < 185 g,1,Agriculture,0.9005764126777649
10519,Other poultry < 185 g,1,Agriculture,0.9328909516334534
10591,Domestic fowls > 185 g,1,Agriculture,0.9464656710624695
10599,Other poultry > 185 g,1,Agriculture,0.9476759433746338
10600,Non-farm animals,1,Agriculture,0.7561578154563904
20110,Bovine carcasses,1,Agriculture,0.7772955298423767
20120,Bone-in beef,1,Agriculture,0.8381259441375732
20130,Boneless beef,1,Agriculture,0.3759349286556244
20210,"Bovine carcasses, frozen",1,Agriculture,0.4092167317867279
20220,"Bone-in beef, frozen",1,Agriculture,0.42852044105529785
20230,"Boneless beef, frozen",1,Agriculture,0.28453636169433594
20311,Swine carcasses,1,Agriculture,0.9465301036834717
20312,Ham and pork shoulder,1,Agriculture,0.7528202533721924
20319,Other pork,1,Agriculture,0.4509829580783844
20321,"Swine carcasses, frozen",1,Agriculture,0.6546580195426941
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9458385705947876
20329,"Other pork, frozen",1,Agriculture,0.9106337428092957
20410,Lamb carcasses,1,Agriculture,0.0985310971736908
20421,Sheep carcasses,1,Agriculture,0.20802968740463257
20422,"Mutton, bone-in",1,Agriculture,0.2533470094203949
20423,"Mutton, boneless",1,Agriculture,0.2256513386964798
20430,"Lamb carcasses, frozen",1,Agriculture,0.3716243505477905
20441,"Sheep carcasses, frozen",1,Agriculture,0.39191460609436035
20442,"Mutton, bone-in, frozen",1,Agriculture,0.15665514767169952
20443,"Mutton, boneless, frozen",1,Agriculture,0.14809176325798035
20450,Goat meat,1,Agriculture,0.873212993144989
20500,Horse meat,1,Agriculture,0.44930094480514526
20610,Bovine offal,1,Agriculture,0.259764701128006
20621,"Bovine tongue, frozen",1,Agriculture,0.634666919708252
20622,"Bovine livers, frozen",1,Agriculture,0.9076937437057495
20629,"Bovine offal, frozen",1,Agriculture,0.8280395865440369
20630,Swine offal,1,Agriculture,0.5150423049926758
20641,"Swine livers, frozen",1,Agriculture,0.44257301092147827
20649,"Swine offal, frozen",1,Agriculture,0.9442053437232971
20680,Sheep and equine offal,1,Agriculture,0.17983412742614746
20690,"Sheep & equine offal, frozen",1,Agriculture,0.3972826898097992
20710,Whole poultry,1,Agriculture,0.8828696012496948
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9436671137809753
20722,"Whole turkey, frozen",1,Agriculture,0.9472470879554749
20723,"Whole duck, frozen",1,Agriculture,0.8937881588935852
20731,"Fatty livers of geese, ducks",1,Agriculture,0.7466042637825012
20739,Other poultry meat,1,Agriculture,0.34215930104255676
20741,"Domestic fowl meat, frozen",1,Agriculture,0.32462161779403687
20742,"Turkey meat, frozen",1,Agriculture,0.6526187062263489
20743,"Duck meat, frozen",1,Agriculture,0.848146915435791
20750,"Poultry livers, frozen",1,Agriculture,0.07906495034694672
20810,Rabbit meat and offal,1,Agriculture,0.8909574747085571
20820,Frog legs,1,Agriculture,0.07906495034694672
20890,"Meat and offal, nes",1,Agriculture,0.6343939304351807
20900,Pig and poultry fat,1,Agriculture,0.7633108496665955
21011,Cured pork shoulders and ham,1,Agriculture,0.15986959636211395
21012,Cured swine bellies,1,Agriculture,0.548105001449585
21019,Cured pork,1,Agriculture,0.13747547566890717
21020,Cured beef,1,Agriculture,0.16848643124103546
21090,Cured meat and offal,1,Agriculture,0.6816727519035339
30110,Live ornamental fish,1,Agriculture,0.15814292430877686
30191,Live trout,1,Agriculture,0.8732121586799622
30192,Live eels,1,Agriculture,0.9478324055671692
30193,Live carp,1,Agriculture,0.28322339057922363
30199,Other live fish,1,Agriculture,0.9369861483573914
30211,Trout,1,Agriculture,0.12188276648521423
30212,Salmon,1,Agriculture,0.10032559931278229
30219,"Salmonids, nes",1,Agriculture,0.1696206033229828
30221,Halibut,1,Agriculture,0.1340242326259613
30222,Pollock,1,Agriculture,0.4424416124820709
30223,Sole,1,Agriculture,0.6361804008483887
30229,Flatfish,1,Agriculture,0.33694949746131897
30231,Albacore,1,Agriculture,0.785942792892456
30232,Yellowfin tuna,1,Agriculture,0.7061644792556763
30233,Bonito,1,Agriculture,0.4602251350879669
30239,"Tuna, nes",1,Agriculture,0.500182569026947
30240,Herring,1,Agriculture,0.8723612427711487
30250,Cod,1,Agriculture,0.13068243861198425
30261,Sardines,1,Agriculture,0.37576401233673096
30262,Haddock,1,Agriculture,0.12062174081802368
30263,Coalfish,1,Agriculture,0.19499820470809937
30264,Mackerel,1,Agriculture,0.3378812074661255
30265,Shark,1,Agriculture,0.9288486838340759
30266,Eels,1,Agriculture,0.8584569692611694
30269,"Whole fish, nes",1,Agriculture,0.5221967697143555
30270,Fish roes and livers,1,Agriculture,0.29183775186538696
30310,"Pacific salmon, frozen",1,Agriculture,0.2208106517791748
30321,"Trout, frozen",1,Agriculture,0.5737450122833252
30322,"Atlantic salmon, frozen",1,Agriculture,0.3198395073413849
30329,"Salmonids, frozen, nes",1,Agriculture,0.5188767910003662
30331,"Halibut, frozen",1,Agriculture,0.11737111210823059
30332,"Plaice, frozen",1,Agriculture,0.38515937328338623
30333,"Sole, frozen",1,Agriculture,0.20503856241703033
30339,"Flatfish, frozen",1,Agriculture,0.44657206535339355
30341,"Albacore, frozen",1,Agriculture,0.43718746304512024
30342,"Yellowfin tuna, frozen",1,Agriculture,0.9432608485221863
30343,"Bonito, frozen",1,Agriculture,0.9478013515472412
30349,"Tuna, frozen, nes",1,Agriculture,0.6585431694984436
30350,"Herring, frozen",1,Agriculture,0.9045326709747314
30360,"Cod, frozen",1,Agriculture,0.1029386818408966
30371,"Sardines, frozen",1,Agriculture,0.4337475001811981
30372,"Haddock, frozen",1,Agriculture,0.13462576270103455
30373,"Pollock, frozen",1,Agriculture,0.38835325837135315
30374,"Mackerel, frozen",1,Agriculture,0.17440371215343475
30375,"Sharks, frozen",1,Agriculture,0.12792488932609558
30376,"Eels, frozen",1,Agriculture,0.20770670473575592
30377,"Sea bass, frozen",1,Agriculture,0.9071754813194275
30378,"Hake, frozen",1,Agriculture,0.2696404457092285
30379,"Whole fish, frozen, nes",1,Agriculture,0.38268524408340454
30380,"Fish roes & livers, frozen",1,Agriculture,0.1511019766330719
30410,"Fish meat, not liver or roe",1,Agriculture,0.2733396589756012
30420,"Fish fillets, frozen",1,Agriculture,0.1834876537322998
30490,"Other fish meat, frozen",1,Agriculture,0.16893821954727173
30510,"Fish flours, meals, and pellets",1,Agriculture,0.90024334192276
30520,Dried/smoked/salted livers and roes,1,Agriculture,0.3357684314250946
30530,Dried/salted fish fillets,1,Agriculture,0.17063134908676147
30541,Smoked salmon,1,Agriculture,0.3698781132698059
30542,Smoked herrings,1,Agriculture,0.15493473410606384
30549,Other smoked fish,1,Agriculture,0.15040771663188934
30551,Dried cod,1,Agriculture,0.13227714598178864
30559,"Dried fish, not cod",1,Agriculture,0.1335325390100479
30561,Salted herrings,1,Agriculture,0.30672919750213623
30562,Salted cod,1,Agriculture,0.12276144325733185
30563,Salted anchovies,1,Agriculture,0.12443426251411438
30569,"Salted fish, nes",1,Agriculture,0.09774868190288544
30611,"Crawfish, frozen",1,Agriculture,0.24311907589435577
30612,"Lobsters, frozen",1,Agriculture,0.44454801082611084
30613,"Shrimps, frozen",1,Agriculture,0.21850869059562683
30614,"Crabs, frozen",1,Agriculture,0.24150283634662628
30619,"Crustaceans, frozen, nes",1,Agriculture,0.20084048807621002
30621,Crawfish,1,Agriculture,0.2836623191833496
30622,Lobsters,1,Agriculture,0.3473430573940277
30623,Shrimps,1,Agriculture,0.07906495034694672
30624,Crabs,1,Agriculture,0.07906495034694672
30629,"Crustaceans, nes",1,Agriculture,0.07906495034694672
30710,Oysters,1,Agriculture,0.8992542624473572
30721,Live scallops,1,Agriculture,0.28501641750335693
30729,"Scallops, not live",1,Agriculture,0.5562864542007446
30731,Mussels,1,Agriculture,0.31253623962402344
30739,Mussels (frozen/salted/dried),1,Agriculture,0.2999078333377838
30741,Squid,1,Agriculture,0.8762317299842834
30749,Squid (frozen/salted/dried),1,Agriculture,0.21753424406051636
30751,Octopus,1,Agriculture,0.8231756687164307
30759,Octopus (frozen/salted/dried),1,Agriculture,0.39764276146888733
30760,Snails,1,Agriculture,0.2503484785556793
30791,"Aquatic invertebrates, nes",1,Agriculture,0.8162647485733032
30799,"Aquatic invertebrates, nes (frozen/preserved)",1,Agriculture,0.3678160607814789
40110,"Milk, <1% fat",1,Agriculture,0.9471126198768616
40120,"Milk, 1-6% fat",1,Agriculture,0.919306755065918
40130,"Milk and cream, >6% fat",1,Agriculture,0.7403305768966675
40210,"Milk powder, <1.5% fat",1,Agriculture,0.9403277039527893
40221,"Unsweetened milk powder, >1.5% fat",1,Agriculture,0.9181041717529297
40229,"Sweetened milk powder, >1.5% fat",1,Agriculture,0.7776871919631958
40291,Concentrated unsweetened milk,1,Agriculture,0.8652438521385193
40299,Other milk and cream,1,Agriculture,0.3842453360557556
40310,Yogurt,1,Agriculture,0.9151220917701721
40390,"Buttermilk, cream",1,Agriculture,0.9348306059837341
40410,Whey,1,Agriculture,0.8865805864334106
40490,Natural milk products,1,Agriculture,0.8799079656600952
40500,"Butter, milk fats & oils",1,Agriculture,0.5221213698387146
40610,"Fresh cheese, curd",1,Agriculture,0.6430984735488892
40620,"Cheese, grated or powdered",1,Agriculture,0.4121728241443634
40630,Cheese processed,1,Agriculture,0.8903306126594543
40640,"Cheese, blue-veined",1,Agriculture,0.8738497495651245
40690,Cheese not fresh or processed,1,Agriculture,0.8767261505126953
40700,"Eggs, in shell",1,Agriculture,0.8386273384094238
40811,"Egg yolks, dried",1,Agriculture,0.9380010962486267
40819,"Egg yolks, not dried",1,Agriculture,0.8119729161262512
40891,"Eggs, dried",1,Agriculture,0.9432792663574219
40899,"Eggs, not in shell not dried",1,Agriculture,0.3114890158176422
40900,Honey,1,Agriculture,0.2798464000225067
41000,Other edible animal products,1,Agriculture,0.4193745255470276
50100,Human hair,1,Agriculture,0.08292479813098907
50210,"Bristles, hair & waste of pigs",1,Agriculture,0.19165483117103577
50290,Hair & waste of badger,1,Agriculture,0.07906495034694672
50300,"Horsehair, waste",1,Agriculture,0.07906495034694672
50400,Animal guts and stomachs,1,Agriculture,0.3893911838531494
50510,Feathers for stuffing,1,Agriculture,0.9411481022834778
50590,"Feathers, not for stuffing",1,Agriculture,0.6219905614852905
50610,Ossein & bones treated with acid,1,Agriculture,0.2412530481815338
50690,"Bones, simply or unworked nes",1,Agriculture,0.4394286870956421
50710,Ivory,1,Agriculture,0.07906495034694672
50790,Whalebone & horns,1,Agriculture,0.32083871960639954
50800,"Seashells, coral, etc.",1,Agriculture,0.2855801582336426
