id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8205522298812866
10119,"Horses, not pure-bred",1,Agriculture,0.9188222885131836
10120,Other equine,1,Agriculture,0.07341863214969635
10210,"Bovine, pure-bred",1,Agriculture,0.945594072341919
10290,"Bovine, not pure-bred",1,Agriculture,0.9456831216812134
10310,"Swine, pure-bred",1,Agriculture,0.9445174932479858
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.24594801664352417
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9459412097930908
10410,Sheep,1,Agriculture,0.7741864323616028
10420,Goats,1,Agriculture,0.9454379081726074
10511,Domestic fowls < 185 g,1,Agriculture,0.8970382809638977
10519,Other poultry < 185 g,1,Agriculture,0.9280253648757935
10591,Domestic fowls > 185 g,1,Agriculture,0.9446737766265869
10599,Other poultry > 185 g,1,Agriculture,0.9458535313606262
10600,Non-farm animals,1,Agriculture,0.7569460272789001
20110,Bovine carcasses,1,Agriculture,0.7776424884796143
20120,Bone-in beef,1,Agriculture,0.8368527889251709
20130,Boneless beef,1,Agriculture,0.3792285621166229
20210,"Bovine carcasses, frozen",1,Agriculture,0.41478532552719116
20220,"Bone-in beef, frozen",1,Agriculture,0.43542152643203735
20230,"Boneless beef, frozen",1,Agriculture,0.28022992610931396
20311,Swine carcasses,1,Agriculture,0.9447365999221802
20312,Ham and pork shoulder,1,Agriculture,0.7536728382110596
20319,Other pork,1,Agriculture,0.457855224609375
20321,"Swine carcasses, frozen",1,Agriculture,0.6568077802658081
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9440625905990601
20329,"Other pork, frozen",1,Agriculture,0.9066682457923889
20410,Lamb carcasses,1,Agriculture,0.08486847579479218
20421,Sheep carcasses,1,Agriculture,0.20611998438835144
20422,"Mutton, bone-in",1,Agriculture,0.25199541449546814
20423,"Mutton, boneless",1,Agriculture,0.22585219144821167
20430,"Lamb carcasses, frozen",1,Agriculture,0.37462514638900757
20441,"Sheep carcasses, frozen",1,Agriculture,0.3962973356246948
20442,"Mutton, bone-in, frozen",1,Agriculture,0.1482054740190506
20443,"Mutton, boneless, frozen",1,Agriculture,0.13849134743213654
20450,Goat meat,1,Agriculture,0.8707475662231445
20500,Horse meat,1,Agriculture,0.456257700920105
20610,Bovine offal,1,Agriculture,0.25779929757118225
20621,"Bovine tongue, frozen",1,Agriculture,0.6369526386260986
20622,"Bovine livers, frozen",1,Agriculture,0.9038550853729248
20629,"Bovine offal, frozen",1,Agriculture,0.8270729780197144
20630,Swine offal,1,Agriculture,0.5185201168060303
20641,"Swine livers, frozen",1,Agriculture,0.449865460395813
20649,"Swine offal, frozen",1,Agriculture,0.942470908164978
20680,Sheep and equine offal,1,Agriculture,0.17440974712371826
20690,"Sheep & equine offal, frozen",1,Agriculture,0.4020325243473053
20710,Whole poultry,1,Agriculture,0.8800404071807861
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9419465065002441
20722,"Whole turkey, frozen",1,Agriculture,0.9454354643821716
20723,"Whole duck, frozen",1,Agriculture,0.8905282020568848
20731,"Fatty livers of geese, ducks",1,Agriculture,0.7475728988647461
20739,Other poultry meat,1,Agriculture,0.34316566586494446
20741,"Domestic fowl meat, frozen",1,Agriculture,0.324623167514801
20742,"Turkey meat, frozen",1,Agriculture,0.654784083366394
20743,"Duck meat, frozen",1,Agriculture,0.8465536236763
20750,"Poultry livers, frozen",1,Agriculture,0.07341863214969635
20810,Rabbit meat and offal,1,Agriculture,0.8878113627433777
20820,Frog legs,1,Agriculture,0.07341863214969635
20890,"Meat and offal, nes",1,Agriculture,0.6366812586784363
20900,Pig and poultry fat,1,Agriculture,0.7639564275741577
21011,Cured pork shoulders and ham,1,Agriculture,0.15184716880321503
21012,Cured swine bellies,1,Agriculture,0.5505499839782715
21019,Cured pork,1,Agriculture,0.12642249464988708
21020,Cured beef,1,Agriculture,0.16159698367118835
21090,Cured meat and offal,1,Agriculture,0.6835737228393555
30110,Live ornamental fish,1,Agriculture,0.14989130198955536
30191,Live trout,1,Agriculture,0.8707468509674072
30192,Live eels,1,Agriculture,0.9460061192512512
30193,Live carp,1,Agriculture,0.2789543867111206
30199,Other live fish,1,Agriculture,0.9327847957611084
30211,Trout,1,Agriculture,0.10864219069480896
30212,Salmon,1,Agriculture,0.08664192259311676
30219,"Salmonids, nes",1,Agriculture,0.16287893056869507
30221,Halibut,1,Agriculture,0.122492715716362
30222,Pollock,1,Agriculture,0.44974058866500854
30223,Sole,1,Agriculture,0.638457179069519
30229,Flatfish,1,Agriculture,0.33760422468185425
30231,Albacore,1,Agriculture,0.786091685295105
30232,Yellowfin tuna,1,Agriculture,0.7077714800834656
30233,Bonito,1,Agriculture,0.4666288495063782
30239,"Tuna, nes",1,Agriculture,0.5044784545898438
30240,Herring,1,Agriculture,0.8699272871017456
30250,Cod,1,Agriculture,0.11868453025817871
30261,Sardines,1,Agriculture,0.3790460228919983
30262,Haddock,1,Agriculture,0.10720135271549225
30263,Coalfish,1,Agriculture,0.19148576259613037
30264,Mackerel,1,Agriculture,0.3385988771915436
30265,Shark,1,Agriculture,0.9240621328353882
30266,Eels,1,Agriculture,0.8565173149108887
30269,"Whole fish, nes",1,Agriculture,0.5252739787101746
30270,Fish roes and livers,1,Agriculture,0.2886764407157898
30310,"Pacific salmon, frozen",1,Agriculture,0.22043809294700623
30321,"Trout, frozen",1,Agriculture,0.5762115716934204
30322,"Atlantic salmon, frozen",1,Agriculture,0.31959906220436096
30329,"Salmonids, frozen, nes",1,Agriculture,0.5221404433250427
30331,"Halibut, frozen",1,Agriculture,0.103485107421875
30332,"Plaice, frozen",1,Agriculture,0.38908103108406067
30333,"Sole, frozen",1,Agriculture,0.20276424288749695
30339,"Flatfish, frozen",1,Agriculture,0.45366546511650085
30341,"Albacore, frozen",1,Agriculture,0.44469040632247925
30342,"Yellowfin tuna, frozen",1,Agriculture,0.941550612449646
30343,"Bonito, frozen",1,Agriculture,0.9459760189056396
30349,"Tuna, frozen, nes",1,Agriculture,0.6606618165969849
30350,"Herring, frozen",1,Agriculture,0.9008286595344543
30360,"Cod, frozen",1,Agriculture,0.08922286331653595
30371,"Sardines, frozen",1,Agriculture,0.44101133942604065
30372,"Haddock, frozen",1,Agriculture,0.12317784875631332
30373,"Pollock, frozen",1,Agriculture,0.3924928307533264
30374,"Mackerel, frozen",1,Agriculture,0.1682819128036499
30375,"Sharks, frozen",1,Agriculture,0.1155398041009903
30376,"Eels, frozen",1,Agriculture,0.20575769245624542
30377,"Sea bass, frozen",1,Agriculture,0.903359055519104
30378,"Hake, frozen",1,Agriculture,0.26671645045280457
30379,"Whole fish, frozen, nes",1,Agriculture,0.3864382803440094
30380,"Fish roes & livers, frozen",1,Agriculture,0.14190807938575745
30410,"Fish meat, not liver or roe",1,Agriculture,0.27005240321159363
30420,"Fish fillets, frozen",1,Agriculture,0.17852871119976044
30490,"Other fish meat, frozen",1,Agriculture,0.1621076464653015
30510,"Fish flours, meals, and pellets",1,Agriculture,0.8967190980911255
30520,Dried/smoked/salted livers and roes,1,Agriculture,0.3363434970378876
30530,Dried/salted fish fillets,1,Agriculture,0.16402104496955872
30541,Smoked salmon,1,Agriculture,0.3727603256702423
30542,Smoked herrings,1,Agriculture,0.14625537395477295
30549,Other smoked fish,1,Agriculture,0.14112038910388947
