id,label,category,section,weight
10111,"Horses, pure-bred",1,Agriculture,0.8200531005859375
10119,"Horses, not pure-bred",1,Agriculture,0.9222263097763062
10120,Other equine,1,Agriculture,0.08978195488452911
10210,"Bovine, pure-bred",1,Agriculture,0.9498999118804932
10290,"Bovine, not pure-bred",1,Agriculture,0.9499873518943787
10310,"Swine, pure-bred",1,Agriculture,0.9488430023193359
10391,"Swine < 50 kg, not pure-bred",1,Agriculture,0.24176356196403503
10392,"Swine > 50 kg, not pure-bred",1,Agriculture,0.9502407312393188
10410,Sheep,1,Agriculture,0.772585391998291
10420,Goats,1,Agriculture,0.9497466087341309
10511,Domestic fowls < 185 g,1,Agriculture,0.8993862271308899
10519,Other poultry < 185 g,1,Agriculture,0.9317833781242371
10591,Domestic fowls > 185 g,1,Agriculture,0.9489964246749878
10599,Other poultry > 185 g,1,Agriculture,0.9501546621322632
10600,Non-farm animals,1,Agriculture,0.7550502419471741
20110,Bovine carcasses,1,Agriculture,0.7761079668998718
20120,Bone-in beef,1,Agriculture,0.8368508815765381
20130,Boneless beef,1,Agriculture,0.3749552369117737
20210,"Bovine carcasses, frozen",1,Agriculture,0.4109499454498291
20220,"Bone-in beef, frozen",1,Agriculture,0.4319378733634949
20230,"Boneless beef, frozen",1,Agriculture,0.27577900886535645
20311,Swine carcasses,1,Agriculture,0.9490579962730408
20312,Ham and pork shoulder,1,Agriculture,0.7517279386520386
20319,Other pork,1,Agriculture,0.4548378586769104
20321,"Swine carcasses, frozen",1,Agriculture,0.654367208480835
20322,"Ham and pork shoulder, frozen",1,Agriculture,0.9483963251113892
20329,"Other pork, frozen",1,Agriculture,0.9094692468643188
20410,Lamb carcasses,1,Agriculture,0.10767114162445068
20421,Sheep carcasses,1,Agriculture,0.20704491436481476
20422,"Mutton, bone-in",1,Agriculture,0.2477525770664215
20423,"Mutton, boneless",1,Agriculture,0.222894549369812
20430,"Lamb carcasses, frozen",1,Agriculture,0.3703101873397827
20441,"Sheep carcasses, frozen",1,Agriculture,0.39220815896987915
20442,"Mutton, bone-in, frozen",1,Agriculture,0.16064299643039703
20443,"Mutton, boneless, frozen",1,Agriculture,0.15287461876869202
20450,Goat meat,1,Agriculture,0.8719679117202759
20500,Horse meat,1,Agriculture,0.4532041549682617
20610,Bovine offal,1,Agriculture,0.2535048723220825
20621,"Bovine tongue, frozen",1,Agriculture,0.634630024433136
20622,"Bovine livers, frozen",1,Agriculture,0.9065214991569519
20629,"Bovine offal, frozen",1,Agriculture,0.8267658352851868
20630,Swine offal,1,Agriculture,0.5172212719917297
20641,"Swine livers, frozen",1,Agriculture,0.44667184352874756
20649,"Swine offal, frozen",1,Agriculture,0.9468340873718262
20680,Sheep and equine offal,1,Agriculture,0.18161842226982117
20690,"Sheep & equine offal, frozen",1,Agriculture,0.3980160355567932
20710,Whole poultry,1,Agriculture,0.881641149520874
20721,"Whole domestic fowls, frozen",1,Agriculture,0.9463194012641907
20722,"Whole turkey, frozen",1,Agriculture,0.9497442245483398
20723,"Whole duck, frozen",1,Agriculture,0.8925821781158447
20731,"Fatty livers of geese, ducks",1,Agriculture,0.7455423474311829
20739,Other poultry meat,1,Agriculture,0.3386561870574951
20741,"Domestic fowl meat, frozen",1,Agriculture,0.32007044553756714
20742,"Turkey meat, frozen",1,Agriculture,0.6523523330688477
20743,"Duck meat, frozen",1,Agriculture,0.8468753099441528
20750,"Poultry livers, frozen",1,Agriculture,0.08978195488452911
20810,Rabbit meat and offal,1,Agriculture,0.8897453546524048
20820,Frog legs,1,Agriculture,0.08978195488452911
20890,"Meat and offal, nes",1,Agriculture,0.6343607902526855
20900,Pig and poultry fat,1,Agriculture,0.762173056602478
21011,Cured pork shoulders and ham,1,Agriculture,0.16355624794960022
21012,Cured swine bellies,1,Agriculture,0.5495508909225464
21019,Cured pork,1,Agriculture,0.14322808384895325
21020,Cured beef,1,Agriculture,0.17135855555534363
